chr	start	end	strand	pvalue	qvalue	meth.diff
12	102094001	102095000	*	2.70602711428539e-13	7.04055246329639e-11	15.2201257963615
12	102330001	102331000	*	3.20948278129805e-11	5.641043049107e-09	16.7425336619623
12	103066001	103067000	*	0.00167161215682488	0.0194968471641329	-16.2210338669227
12	103105001	103106000	*	4.48327150156974e-05	0.00123195631359118	-16.8263943439031
12	103240001	103241000	*	8.70140058233153e-05	0.00208083609547679	17.2993903443719
12	103291001	103292000	*	0.000682037194058657	0.010071365193275	-24.0993788819876
12	103360001	103361000	*	1.98475313345015e-12	4.42642155996824e-10	17.0934483940944
12	103455001	103456000	*	8.63041360475859e-05	0.0020679345230507	27.7972027972015
12	103638001	103639000	*	0.000114912678461963	0.00258662591819292	25.8974358974295
12	103664001	103665000	*	5.78329657446333e-05	0.00150853281375707	16.3335338510258
12	103753001	103754000	*	4.03332041673537e-05	0.00113276624583812	18.2685253118122
12	103840001	103841000	*	8.97072598975253e-06	0.000335728421370343	15.8771928764144
12	104085001	104086000	*	1.16761827601798e-05	0.000416266346517423	23.2349349996409
12	104232001	104233000	*	0.000961635228153165	0.0129947218335011	16.5548780474748
12	104697001	104698000	*	7.59436506706688e-118	3.06326075672438e-113	26.6029525297797
12	104888001	104889000	*	4.06674817165873e-20	2.76298390590448e-17	16.0700097533068
12	104961001	104962000	*	4.28417509892861e-06	0.000182039983032021	19.0976933507828
12	105261001	105262000	*	1.82347395690552e-08	1.66725486040985e-06	27.8058007566204
12	105504001	105505000	*	1.55127491837149e-15	5.78136677957821e-13	18.5462916615099
12	105923001	105924000	*	0.00505253120818656	0.0427708950346983	18.037518037518
12	106199001	106200000	*	4.07264769741809e-06	0.00017444571955078	16.9062893775884
12	106799001	106800000	*	3.16718457544257e-12	6.82264799351673e-10	16.3943206162521
12	107058001	107059000	*	0.00103760196695694	0.0137415127920394	15.6607434632453
12	107234001	107235000	*	1.36657448462096e-13	3.73650736636734e-11	24.8089523818974
12	107235001	107236000	*	0.000338307653652768	0.00592945960316643	24.2400393507099
12	107314001	107315000	*	1.91523336751494e-09	2.2527732713408e-07	18.0984665030889
12	107686001	107687000	*	4.16060521666402e-05	0.00116122514185247	-34.1880341880341
12	107909001	107910000	*	1.83419378211927e-06	8.96591646902087e-05	15.3272209628689
12	108153001	108154000	*	6.02469019290339e-15	2.04422954393444e-12	20.7871592698361
12	108309001	108310000	*	0.000145415271149081	0.00310411563779112	15.9457478005865
12	108351001	108352000	*	3.04974908576038e-05	0.000905420332855311	-18.730358265242
12	108401001	108402000	*	0.000231035331913487	0.00443659517588105	15.2892561580157
12	108610001	108611000	*	0.0005451939871223	0.00851042100981636	-27.1412680756396
12	108958001	108959000	*	6.0425108240271e-11	9.99084599473139e-09	19.6137921786211
12	109026001	109027000	*	2.30844811500342e-13	6.08217966932402e-11	15.4463913176319
12	109083001	109084000	*	1.95980835623578e-19	1.22749642166663e-16	19.7123717270686
12	109084001	109085000	*	1.23513010711884e-09	1.5196917029369e-07	17.3457466228551
12	109094001	109095000	*	2.0981651942119e-12	4.65914223465923e-10	19.1925920710413
12	109115001	109116000	*	2.0551272609387e-08	1.85238268274374e-06	15.6681813966427
12	109116001	109117000	*	7.85715305177717e-18	4.06155016619979e-15	23.4945187191055
12	109269001	109270000	*	0.00236416870055701	0.0250288401009921	-17.3707664883514
12	110750001	110751000	*	7.1765211718997e-15	2.40578901883278e-12	15.8325592093932
12	111282001	111283000	*	4.09863881242221e-19	2.46410616525646e-16	17.441352010157
12	112143001	112144000	*	3.07694939196933e-10	4.34120585478238e-08	16.9166931872359
12	112205001	112206000	*	6.37330947723034e-27	8.83648068385121e-24	19.7050952572916
12	113196001	113197000	*	2.19897705827613e-07	1.4664907189593e-05	-20.4745186362813
12	114456001	114457000	*	8.23992896684869e-06	0.000312912313808738	19.1763898421201
12	114715001	114716000	*	1.91093036433613e-08	1.73764859169831e-06	17.4662863943913
12	115171001	115172000	*	4.45629966632136e-06	0.000188158399300244	-21.0165619644973
12	115547001	115548000	*	1.29679367464108e-06	6.68078074026096e-05	18.0523004809168
12	115558001	115559000	*	6.2146880339014e-05	0.00159723812116377	15.2777777777523
12	115696001	115697000	*	1.49277383791708e-05	0.000508876113505612	19.269876672769
12	115698001	115699000	*	2.70672271813732e-05	0.000823317881301203	17.1576708656857
12	116062001	116063000	*	8.39659314326353e-06	0.000317830863279472	-15.8388483778356
12	116216001	116217000	*	0.000267299806040897	0.00496041817077071	-15.552570271965
12	116274001	116275000	*	4.89916419991382e-07	2.91914341792956e-05	19.9468699468676
12	116558001	116559000	*	1.3923279352102e-10	2.1269348534613e-08	17.3510708492681
12	116602001	116603000	*	2.80568408628145e-08	2.43965546345449e-06	18.2749504295824
12	116634001	116635000	*	2.35072925152371e-10	3.4158572739325e-08	16.958367627407
12	116716001	116717000	*	1.15753906337785e-24	1.27195301879651e-21	15.1851704461054
12	117037001	117038000	*	1.10232202448229e-21	8.91184018508969e-19	16.5733830844109
12	117096001	117097000	*	2.29062145845905e-33	5.3194316947771e-30	19.3726540122427
12	117855001	117856000	*	2.84684378772351e-07	1.83151832846121e-05	17.3435155286209
12	118059001	118060000	*	2.60867572353192e-05	0.000799093963341179	-30.0264550220167
12	118073001	118074000	*	6.5146104484751e-17	2.96018253535686e-14	15.1879478638304
12	118154001	118155000	*	0.00112680526640091	0.0146009652124689	-19.2948715711866
12	118808001	118809000	*	6.36894546205866e-10	8.35460210754638e-08	16.181023221411
12	119138001	119139000	*	0.000772550463246684	0.0110486958213978	-15.085861017493
12	119220001	119221000	*	0.00175256054421578	0.0201818805325358	26.2864823348693
12	119298001	119299000	*	7.15072024588255e-05	0.00178372595931956	-15.1557719922568
12	119528001	119529000	*	2.96984978888904e-05	0.000886407002356621	-15.0262221733226
12	120662001	120663000	*	2.38195447387521e-16	9.94125876134357e-14	17.2617499261011
12	121273001	121274000	*	1.92007341694511e-08	1.74494261823561e-06	16.0754532234959
12	121597001	121598000	*	1.42819660661151e-25	1.74487424729036e-22	16.5134356579152
12	121738001	121739000	*	6.49471011072624e-21	4.80611847792443e-18	15.6389437495428
12	122019001	122020000	*	9.73773407690385e-35	2.47151609261582e-31	18.9480297782364
12	122251001	122252000	*	8.17324945319641e-24	8.24506964211988e-21	17.1278637880574
12	122510001	122511000	*	1.6983297070549e-10	2.54515310802252e-08	21.0660552761436
12	123574001	123575000	*	5.14469768927447e-11	8.64485284897262e-09	21.0230432143166
12	123735001	123736000	*	2.07942834443479e-10	3.05549753500881e-08	15.3509329940628
12	124198001	124199000	*	1.37132579188979e-18	7.77046481857954e-16	17.8823279814939
12	124873001	124874000	*	1.04751239891681e-69	1.48454476375744e-65	27.1338845482852
12	124939001	124940000	*	2.64917869123332e-29	4.47533335145992e-26	15.7856060319149
12	124993001	124994000	*	1.37409749050567e-25	1.68506127984678e-22	22.7555602398463
12	124994001	124995000	*	1.00023864056923e-15	3.8269899536047e-13	16.6048237476808
12	125002001	125003000	*	2.37871450927208e-37	7.23503954937458e-34	21.196512003647
12	125003001	125004000	*	5.42769222904858e-82	1.04636248076649e-77	28.2163432169083
12	126399001	126400000	*	4.72774223395623e-07	2.83258095136914e-05	-21.6931216931121
12	127217001	127218000	*	3.46889493648935e-06	0.000152742183301346	17.2520106194966
12	128021001	128022000	*	7.80256989672081e-06	0.00029930757670859	-17.6407742583444
12	128296001	128297000	*	6.00834118297066e-12	1.22087090060276e-09	-21.3409767929665
12	128547001	128548000	*	8.56943543925804e-07	4.69521716864225e-05	17.1952564806972
12	128704001	128705000	*	0.000785651269955558	0.011185841574808	-15.0077519375158
12	129535001	129536000	*	7.43564272015644e-05	0.00184011049489164	17.8309746060424
12	129544001	129545000	*	0.000124961438085855	0.00276045099306705	15.911904270679
12	129578001	129579000	*	1.08347070226728e-07	7.94597107438055e-06	18.481293983856
12	130530001	130531000	*	3.48688073728525e-18	1.88069047901306e-15	15.5664673842657
12	130723001	130724000	*	0.00588629950323327	0.0475311102462283	16.3816689465644
12	131835001	131836000	*	1.99412855035751e-22	1.74044008329302e-19	17.0542763991731
12	132192001	132193000	*	0.00152575477015321	0.0182381452888215	22.5442834138486
12	132293001	132294000	*	4.9626159320726e-35	1.29079117362236e-31	15.6881854541118
12	132432001	132433000	*	1.67123554061327e-25	2.03139028619861e-22	23.0449043791839
12	132673001	132674000	*	3.58019313753476e-21	2.73584564713724e-18	15.0955894171854
12	132954001	132955000	*	8.28485688584337e-05	0.00200309411728751	18.5820484522982
12	133083001	133084000	*	3.83224012168455e-25	4.46556123384764e-22	16.3942351687365
13	19071001	19072000	*	0.000308706233603298	0.00553208845910629	16.1576544718061
13	19091001	19092000	*	2.53200078250184e-06	0.000117352187021037	-15.0311459711293
13	19122001	19123000	*	4.83827528184336e-06	0.000201375099877089	-16.4805524086961
13	19148001	19149000	*	4.15401460511659e-05	0.00115963259236679	-15.4981749846408
13	19152001	19153000	*	0.00039901098337951	0.00672613164093876	-17.4509991848755
13	19160001	19161000	*	0.00223766910364723	0.0240660839833138	15.0442052661925
13	19217001	19218000	*	3.59794346070251e-05	0.00103383471829923	19.1554627032481
13	19232001	19233000	*	6.18214470665901e-09	6.3898848511462e-07	16.0675464165607
13	19237001	19238000	*	0.000252850923973282	0.00475156487964718	25.0735294104731
13	19354001	19355000	*	1.68307348768759e-05	0.000561460929181852	17.7913655734667
13	19370001	19371000	*	0.000354779438747193	0.00614886765435357	18.4262690679143
13	19442001	19443000	*	6.50252513228183e-07	3.71307143368649e-05	16.4998527943932
13	19465001	19466000	*	0.000751457888102599	0.0108243277867173	15.1191855148448
13	19471001	19472000	*	2.61394990894416e-07	1.70142830222601e-05	17.5265643447462
13	19607001	19608000	*	3.73284033558072e-14	1.12183661620338e-11	16.1729964842067
13	19777001	19778000	*	3.65894989265283e-06	0.000159622853436049	17.0908593201197
13	19900001	19901000	*	3.96278946881819e-10	5.44226658208623e-08	-21.0021080635204
13	20030001	20031000	*	8.5729981658654e-05	0.00205714764972554	15.5438259439088
13	20057001	20058000	*	5.57750611157325e-06	0.000226693497892554	16.0304988609419
13	20157001	20158000	*	0.000467877179158837	0.0075889816239062	-25
13	21156001	21157000	*	2.42183696118398e-10	3.50926504622343e-08	18.1947053400673
13	21652001	21653000	*	1.67226758714412e-27	2.42099100283973e-24	17.6071795328784
13	21707001	21708000	*	2.29900919640483e-19	1.42733357174607e-16	17.1928566772483
13	21917001	21918000	*	1.33273216264406e-10	2.04650804020286e-08	15.0782644158273
13	21952001	21953000	*	4.88991945730384e-17	2.25634928724016e-14	22.524624373956
13	22046001	22047000	*	3.79270602932103e-09	4.14448413724961e-07	17.7546082322379
13	23261001	23262000	*	0.000590290961159419	0.00903756743529361	27.140370311431
13	23294001	23295000	*	7.46709028628034e-11	1.2115539985148e-08	-21.2077756532804
13	23309001	23310000	*	1.37861977757499e-27	2.01141776315952e-24	17.7262776734184
13	23400001	23401000	*	6.05365374081694e-08	4.77890503929785e-06	-18.8104245481277
13	23479001	23480000	*	0.000119293861149264	0.00266207219005187	-16.7311411736997
13	24144001	24145000	*	1.26513643769654e-23	1.25216413270571e-20	-21.4844554509071
13	24184001	24185000	*	1.14393397936498e-09	1.41712794206687e-07	19.2301000434969
13	24228001	24229000	*	9.4775958945375e-17	4.19003510680944e-14	17.7265745003251
13	24352001	24353000	*	1.98838540886522e-14	6.241887480374e-12	19.1020080472422
13	24520001	24521000	*	2.28659171598215e-33	5.31478107397802e-30	-16.1061348656414
13	24631001	24632000	*	1.01806698495651e-48	6.15024587028662e-45	24.0199490616953
13	24955001	24956000	*	6.03110566899901e-08	4.76383033320189e-06	17.1635939813038
13	25066001	25067000	*	1.54585449379808e-17	7.67028776364606e-15	22.878974690879
13	25109001	25110000	*	7.8252447678664e-09	7.87401139533824e-07	-19.5048543685934
13	25506001	25507000	*	5.82313605569615e-32	1.20977174247181e-28	20.1757325557137
13	26498001	26499000	*	1.17902655751323e-06	6.16123860220314e-05	15.4708127794854
13	27121001	27122000	*	2.42984838718869e-05	0.000754279267799182	17.9598374735054
13	28131001	28132000	*	3.19286463032672e-05	0.000939176051135025	-16.5885494968075
13	28312001	28313000	*	4.63813165818176e-06	0.000194445543267784	-16.3752545467313
13	28362001	28363000	*	8.04594702587623e-06	0.000306977250228165	15.1875085697782
13	28476001	28477000	*	2.00131151959956e-29	3.42500952475448e-26	-15.3627071288403
13	28539001	28540000	*	1.07953791898837e-14	3.51992729566552e-12	15.3971058636502
13	28553001	28554000	*	1.26950926747847e-25	1.56045365158332e-22	15.3086012222149
13	28669001	28670000	*	3.47616353768205e-16	1.41762912697297e-13	16.0480520533607
13	28671001	28672000	*	4.43873189032851e-13	1.11067340540896e-10	18.7129046082884
13	28716001	28717000	*	7.45446235576563e-11	1.20965480435204e-08	18.2392328478847
13	28717001	28718000	*	3.0396733435234e-09	3.40185729271213e-07	15.3663510857859
13	28759001	28760000	*	3.12249834934394e-14	9.48960800654599e-12	18.5245901636547
13	30191001	30192000	*	4.27078836154482e-06	0.000181565325943408	16.629764540616
13	30221001	30222000	*	2.4377139949143e-09	2.79535128805027e-07	16.5043818098501
13	30421001	30422000	*	2.87665231814674e-25	3.41117881524433e-22	18.6806370939388
13	30688001	30689000	*	1.65918745342232e-22	1.45781525285049e-19	19.7278911564625
13	30738001	30739000	*	6.18988381821833e-28	9.31088503166375e-25	18.7881253413253
13	30758001	30759000	*	1.42346220508138e-06	7.23581236350024e-05	17.8698621043338
13	31518001	31519000	*	1.08023632533408e-19	6.975873514141e-17	-19.2249811885192
13	31784001	31785000	*	9.00898359854667e-07	4.89972318129035e-05	16.2097621545101
13	32358001	32359000	*	1.64477498657047e-05	0.000550836481311067	15.3960622689104
13	32485001	32486000	*	6.14971981508018e-21	4.55983289042143e-18	19.086590262452
13	32575001	32576000	*	2.82930457100843e-07	1.8222856604131e-05	15.5230708035004
13	32606001	32607000	*	2.83969363892087e-52	2.04538920079149e-48	19.8133285015776
13	32607001	32608000	*	5.69927067305034e-10	7.56355761433942e-08	35.8093440301698
13	32688001	32689000	*	4.91049688934887e-15	1.68912717703708e-12	15.8199924409317
13	32691001	32692000	*	1.17481940480504e-16	5.12680785395345e-14	18.0965666878225
13	32699001	32700000	*	2.51136400207469e-21	1.95035236151407e-18	22.642697518656
13	33059001	33060000	*	7.11575537614452e-05	0.00177681290715911	16.0340632603405
13	33270001	33271000	*	8.96582297791521e-26	1.11884509208811e-22	17.2901631719293
13	34058001	34059000	*	0.00023623884201809	0.00451134324694332	-15.8973580321895
13	34285001	34286000	*	8.83833885978616e-08	6.6521293754741e-06	17.9144101605412
13	34368001	34369000	*	1.14996431405092e-13	3.1860713787451e-11	22.5923546745791
13	34695001	34696000	*	2.89484876479522e-05	0.000868538942099242	15.9981414209681
13	34847001	34848000	*	2.69496008285558e-12	5.8690495503895e-10	-15.0721481357578
13	35012001	35013000	*	0.000191738523269288	0.00384597464900393	22.1746338763829
13	35616001	35617000	*	6.66731625612852e-08	5.2004613372786e-06	-19.7020328568911
13	35963001	35964000	*	1.16117682721327e-11	2.22838349458877e-09	15.8716844442043
13	36129001	36130000	*	3.69044403855401e-06	0.00016076674282885	15.8194342025582
13	36714001	36715000	*	2.05123328956633e-11	3.75453880581541e-09	16.9120454678964
13	36894001	36895000	*	1.66974269857754e-23	1.62743303247329e-20	15.657445584786
13	37040001	37041000	*	2.38570668099244e-06	0.000111681333281194	-17.3599003736005
13	37332001	37333000	*	0.00208741021962076	0.0228933084945141	23.0769230769178
13	37519001	37520000	*	4.60011312022427e-10	6.22586794492182e-08	16.0954629098202
13	37904001	37905000	*	1.71958017264448e-07	1.1868738821954e-05	17.319078947331
13	38028001	38029000	*	9.16043305688859e-10	1.15980159769203e-07	15.9135862821042
13	38039001	38040000	*	7.12719747978142e-29	1.1678973241247e-25	28.9805996472663
13	38271001	38272000	*	4.47450261226457e-23	4.19129009643963e-20	17.9875161504149
13	38360001	38361000	*	0.00030550159522071	0.00548846559093777	17.7148033126294
13	38390001	38391000	*	3.73146909817395e-06	0.000162198790386814	-15.3346653346324
13	38444001	38445000	*	2.92199016475805e-29	4.90459977566511e-26	15.132773532977
13	38455001	38456000	*	7.08469205285784e-08	5.4817514659822e-06	15.094467792189
13	38538001	38539000	*	0.000431005464005863	0.00712918990163339	17.5620082088172
13	38915001	38916000	*	3.55460182106778e-05	0.00102414203775258	16.669852391791
13	38943001	38944000	*	4.46162889254122e-05	0.00122747019091097	16.2886443444679
13	38990001	38991000	*	2.3649714840968e-05	0.000737987634601451	23.5345580460994
13	39035001	39036000	*	5.96631355298688e-14	1.73077092201107e-11	17.4240812939047
13	39213001	39214000	*	5.99179755198162e-12	1.21787372954863e-09	23.7288874357395
13	39524001	39525000	*	0.000366728400386219	0.00630495199229813	-19.052265895661
13	40084001	40085000	*	1.76591213083229e-11	3.2743532738876e-09	-16.8316467679525
13	40160001	40161000	*	7.52751110462688e-08	5.77986137747693e-06	15.4887946867328
13	40218001	40219000	*	2.66853464724474e-23	2.55438683551035e-20	22.5851538318363
13	40225001	40226000	*	1.18224280074891e-30	2.21878962078019e-27	17.2637637032385
13	40244001	40245000	*	2.24796096109337e-10	3.2810719090971e-08	15.0826646561251
13	40273001	40274000	*	0.00108039281614284	0.0141575532556818	15.1660280938104
13	40275001	40276000	*	1.53342319795193e-24	1.66027845676699e-21	19.0591109721435
13	40323001	40324000	*	2.74291514322887e-07	1.7747098251056e-05	-31.5595363121311
13	40511001	40512000	*	7.7123851790872e-07	4.29422029671416e-05	15.7546082944893
13	41104001	41105000	*	0.00269908752886802	0.0275170863430246	16.5124705346091
13	41199001	41200000	*	8.87369294547596e-17	3.94462281532397e-14	25.7071170532624
13	41242001	41243000	*	1.69668539073136e-18	9.51333240261831e-16	19.0637629847356
13	41588001	41589000	*	0.000589793903535372	0.00903238357743793	15.0491670305217
13	42170001	42171000	*	1.01433820465351e-05	0.000371120289456009	-16.6130253446213
13	43419001	43420000	*	7.98393001736114e-21	5.8569029403632e-18	38.5526539123686
13	43613001	43614000	*	9.41795115047635e-09	9.29156809349487e-07	21.810859848055
13	43669001	43670000	*	5.3617760482563e-07	3.15082216935812e-05	15.8068064524252
13	44120001	44121000	*	3.94802816365708e-13	9.97456858338041e-11	19.45478781521
13	44127001	44128000	*	6.19240495778967e-17	2.82159934475519e-14	15.8718268830295
13	44388001	44389000	*	4.40543862428308e-07	2.66560808469989e-05	18.3435979613603
13	44601001	44602000	*	0.000610857057999496	0.00927235922553934	-16.9110258518315
13	44868001	44869000	*	1.44174675326025e-05	0.000494703104838943	15.3401620530179
13	45015001	45016000	*	4.89884830134222e-24	5.05867925667368e-21	16.4506569274604
13	45048001	45049000	*	3.74217528626443e-20	2.55106015813545e-17	21.2494166164176
13	45376001	45377000	*	3.95338244600330e-11	6.81020257914876e-09	-16.3433787496349
13	45496001	45497000	*	0.0001000840674635	0.00232312741822146	15.7234550968912
13	46074001	46075000	*	2.51469795090156e-12	5.50574584233473e-10	18.2936159744583
13	46771001	46772000	*	1.18098440488549e-22	1.05641412150671e-19	25.5978301053399
13	47181001	47182000	*	1.40288081819899e-09	1.70204823629116e-07	15.2896677972371
13	47215001	47216000	*	1.17003944636077e-27	1.71665018576812e-24	23.9867717421891
13	47229001	47230000	*	2.44169419952186e-10	3.53413196239704e-08	18.396420316235
13	47262001	47263000	*	1.61400350695668e-06	8.04879833889164e-05	21.4065061152439
13	47511001	47512000	*	0.000534244199052902	0.00838216535924397	19.4013780709671
13	47870001	47871000	*	3.86676930022908e-06	0.000167010570953232	-28.5583103429146
13	48097001	48098000	*	2.18414077870074e-05	0.000691969560025519	17.5479462691132
13	48986001	48987000	*	3.58715959791036e-22	3.05058428344668e-19	15.2207911272049
13	49211001	49212000	*	0.000422609976230553	0.0070236881147886	15.7142857142781
13	49672001	49673000	*	1.61673808688686e-08	1.49898343314494e-06	23.8335479352211
13	50405001	50406000	*	3.95084890652346e-14	1.18018523360848e-11	16.2308613030282
13	50707001	50708000	*	3.73053676444799e-76	6.35120977235506e-72	20.0221127982684
13	50968001	50969000	*	0.00505482916111199	0.0427840006524694	17.9530516431261
13	51096001	51097000	*	9.78772714166863e-17	4.31726698412823e-14	15.3296622748765
13	51289001	51290000	*	5.6284325877738e-25	6.4216007132566e-22	-15.1486528992371
13	51390001	51391000	*	7.52401191552599e-07	4.20281235540806e-05	-17.4352856108985
13	52006001	52007000	*	3.33414145245417e-08	2.83863573873016e-06	16.9095017336083
13	52736001	52737000	*	6.56929885357323e-09	6.74431724005589e-07	15.6189712624589
13	53002001	53003000	*	7.67611925239119e-05	0.00188612702065085	19.5698434412525
13	53312001	53313000	*	5.57215892097929e-41	2.11422547048661e-37	22.3779916111522
13	53396001	53397000	*	0.001914051173543	0.0215098737586058	-16.2605435468552
13	53661001	53662000	*	1.74730648486595e-09	2.07301440774151e-07	15.1379823657391
13	53958001	53959000	*	0.000133739287771341	0.00290808829999451	15.1534108776922
13	54031001	54032000	*	1.22808177472558e-05	0.000433881075876966	28.8743751007834
13	54062001	54063000	*	0.00508473040854615	0.042955268515572	16.1260639509001
13	54078001	54079000	*	3.36092258578055e-07	2.1118234555092e-05	-17.1671090418461
13	54209001	54210000	*	6.7918680891148e-05	0.00171303574251605	19.1113816189896
13	54240001	54241000	*	2.98540394114867e-11	5.28189857497357e-09	15.8306878248067
13	54262001	54263000	*	4.16870569642271e-14	1.24017599066124e-11	15.9365883605202
13	54310001	54311000	*	0.000155077025915491	0.00326367479614376	-15.6143490713597
13	54343001	54344000	*	5.89769637489804e-06	0.000237418115864974	17.7334763649528
13	54380001	54381000	*	6.54807295022379e-10	8.56856981816173e-08	21.0653067006658
13	54458001	54459000	*	8.29766473964996e-12	1.64053485601948e-09	15.2543291833731
13	54552001	54553000	*	1.29191921907082e-16	5.5912890417468e-14	22.3263075717925
13	54559001	54560000	*	0.000649904857474529	0.00971667484994727	15.4877645502646
13	54614001	54615000	*	9.64310683272881e-06	0.000356128969505557	20.5137751275315
13	54615001	54616000	*	2.94269480179131e-10	4.17244554309606e-08	16.2893543432912
13	54668001	54669000	*	6.54082025232114e-06	0.000258727423564545	15.099689844406
13	54674001	54675000	*	4.39160411652574e-11	7.49467848315017e-09	21.0002979293901
13	54720001	54721000	*	0.00511106605789207	0.0431120437127136	15.5797101448029
13	54734001	54735000	*	0.0013464537264887	0.0166468622312694	24.826244092299
13	54753001	54754000	*	0.0015475966812537	0.0184284050140333	-15.7963690794949
13	54812001	54813000	*	9.45320134654809e-07	5.108259138076e-05	19.0706908799466
13	54838001	54839000	*	9.72000606322604e-08	7.22712303805695e-06	34.3103936561775
13	54912001	54913000	*	0.000587015216250317	0.00900092286956061	18.9233492885712
13	54956001	54957000	*	0.00459426008377422	0.0400243823841315	18.3333333333223
13	55018001	55019000	*	0.000406428167411159	0.00682051047850926	23.4785903751414
13	55043001	55044000	*	2.32898301527368e-21	1.8119335818395e-18	22.3835090059328
13	55091001	55092000	*	3.44307669763854e-06	0.000151773585574216	15.4454191033138
13	55107001	55108000	*	4.57194887936038e-05	0.00125117784102755	18.3864834488186
13	55145001	55146000	*	2.56124828901185e-06	0.000118479446902965	15.8783360481143
13	55201001	55202000	*	9.29832075131277e-07	5.03660737598504e-05	18.824323284791
13	55288001	55289000	*	0.00433466654648475	0.0384275904570231	20.4126602564102
13	55386001	55387000	*	2.20699981040632e-05	0.000697912913872401	23.7778432776116
13	55467001	55468000	*	2.01196654651687e-05	0.000647907899181493	-20.185185171652
13	55661001	55662000	*	2.8985495117813e-07	1.85984857317972e-05	19.5103693024137
13	55680001	55681000	*	2.51822086716349e-05	0.000776584624658567	28.4984322378356
13	55710001	55711000	*	2.62861182288527e-11	4.70140825737762e-09	18.3188666596098
13	55795001	55796000	*	6.20033551922493e-06	0.00024748839578372	17.2421328384641
13	55817001	55818000	*	0.0053892845401427	0.044723634899497	15.4390742001361
13	55932001	55933000	*	1.90943597602046e-06	9.26942638219805e-05	16.134123631739
13	55998001	55999000	*	0.00182372456702453	0.0207796891478171	15.850205107847
13	56107001	56108000	*	6.62809289126853e-08	5.17365381817193e-06	15.2133232529584
13	56148001	56149000	*	6.83807285168909e-10	8.91113835147215e-08	18.3360110546985
13	56159001	56160000	*	4.14919373143933e-05	0.00115859520251022	15.1777496997208
13	56335001	56336000	*	1.1403321073787e-08	1.10274640445026e-06	34.1399985531741
13	56446001	56447000	*	0.0021606352635986	0.023465749337131	17.1274038461538
13	56466001	56467000	*	2.47298815860723e-08	2.1819869856256e-06	17.1675388501654
13	56474001	56475000	*	0.00174894250944238	0.0201493013972754	17.7296018919984
13	56519001	56520000	*	9.46449157281296e-15	3.11386167101026e-12	15.0588054973642
13	56569001	56570000	*	2.02903560835779e-06	9.75109256505395e-05	15.6754901960784
13	56639001	56640000	*	1.90980337457534e-05	0.000621170720389766	-19.2796610167653
13	56673001	56674000	*	1.77826565951191e-05	0.000586750378567894	23.7240829346092
13	56696001	56697000	*	0.000500361112128628	0.00797675909486807	16.798103856927
13	56704001	56705000	*	5.71937472982335e-07	3.3269599757922e-05	15.077533346904
13	56706001	56707000	*	2.82019457766771e-07	1.8175343668264e-05	15.4672395273779
13	56790001	56791000	*	4.83226811433895e-07	2.88531636719704e-05	15.715026290454
13	56853001	56854000	*	2.91137067040947e-07	1.86643085208329e-05	20.0086404383859
13	56874001	56875000	*	0.00556288719323992	0.0457255965528266	15.7119075587198
13	56957001	56958000	*	2.68157758568344e-05	0.000816977353857687	16.1937100462696
13	56973001	56974000	*	2.0517357785051e-05	0.000658085051753596	-22.4867924528266
13	57098001	57099000	*	0.00118864532897391	0.0151904166156147	18.7574671428641
13	57180001	57181000	*	0.00474187820422641	0.0409195936727356	-17.3186913749711
13	57316001	57317000	*	1.4425276522168e-06	7.31740474138604e-05	19.78180632984
13	57333001	57334000	*	5.60927830098452e-05	0.00147265608346793	18.1924882629108
13	57340001	57341000	*	6.33600343714838e-11	1.04274525011903e-08	27.7400050929314
13	57427001	57428000	*	5.7524739403266e-16	2.27481972409623e-13	25.4583551597682
13	57466001	57467000	*	1.27899690244663e-06	6.60258856563927e-05	17.0648382052207
13	57507001	57508000	*	1.32029497935565e-06	6.78439046720862e-05	19.3260721579302
13	57812001	57813000	*	3.87452642646902e-07	2.38554836834433e-05	-16.2882898652197
13	57887001	57888000	*	3.96180469211564e-08	3.30192958559575e-06	17.9877515310586
13	57900001	57901000	*	0.00188875787099459	0.0213051869088651	17.6485027000005
13	57910001	57911000	*	6.21040132737122e-07	3.56993268097373e-05	18.6277250910682
13	57938001	57939000	*	1.73968302544489e-05	0.000576509102224096	16.6094263792473
13	58048001	58049000	*	3.63572055424651e-06	0.00015880764871559	18.9496970279887
13	58073001	58074000	*	0.00186171596183399	0.0210854701412702	17.7395708383313
13	58098001	58099000	*	3.60092590614784e-09	3.95767947009971e-07	28.2438858695652
13	58144001	58145000	*	3.05023892688424e-16	1.2538777559712e-13	18.4195862884419
13	58210001	58211000	*	5.94022049079401e-18	3.11860148400929e-15	26.4063562989438
13	58381001	58382000	*	0.00142468140152756	0.017348866104998	19.7131251584985
13	58570001	58571000	*	0.000803722747163358	0.0113757407456167	17.9378530847024
13	59231001	59232000	*	1.20718188908466e-12	2.80190806454847e-10	15.1867516678798
13	59424001	59425000	*	1.43718277421638e-07	1.01580121642497e-05	-19.4117427529475
13	59734001	59735000	*	0.000150153964960086	0.00318325385845642	16.6777408637722
13	59837001	59838000	*	2.72683091449142e-08	2.37937528245361e-06	16.7434210526315
13	59966001	59967000	*	1.11458457640451e-06	5.87341760789331e-05	20.2878446332493
13	60097001	60098000	*	2.13038625286046e-10	3.12442111787613e-08	17.2803185199267
13	60842001	60843000	*	6.51607075442085e-25	7.38930878660434e-22	17.6736015712341
